# BUSCO version is: 5.4.3 
# The lineage dataset is: mollusca_odb10 (Creation date: 2020-08-05, number of genomes: 7, number of BUSCOs: 5295)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
460at6447	Complete	OX336369.1	23918371	23979292	+	1316.9	939	https://www.orthodb.org/v10?query=460at6447	Phospholipid-transporting ATPase
461at6447	Complete	OX336368.1	68039612	68148406	-	1378.4	922	https://www.orthodb.org/v10?query=461at6447	Ubiquitin carboxyl-terminal hydrolase 47
464at6447	Complete	OX336379.1	27506642	27579459	+	1442.9	927	https://www.orthodb.org/v10?query=464at6447	Tripeptidyl-peptidase 2
471at6447	Complete	OX336379.1	45426966	45565177	-	1612.5	973	https://www.orthodb.org/v10?query=471at6447	Diacylglycerol kinase
472at6447	Complete	OX336370.1	60415937	60481524	+	1201.8	876	https://www.orthodb.org/v10?query=472at6447	putative elongator complex protein 1
473at6447	Complete	OX336369.1	11571279	11720934	+	1681.6	1025	https://www.orthodb.org/v10?query=473at6447	C-Jun-amino-terminal kinase-interacting protein 4 isoform X1
475at6447	Complete	OX336371.1	40493995	40537495	+	1582.4	898	https://www.orthodb.org/v10?query=475at6447	Ubiquitin-activating enzyme
476at6447	Complete	OX336369.1	5543401	5610438	+	1717.6	932	https://www.orthodb.org/v10?query=476at6447	THO complex subunit 2-like
477at6447	Complete	OX336366.1	43686392	43750293	+	737.1	1004	https://www.orthodb.org/v10?query=477at6447	girdin-like isoform X1
480at6447	Complete	OX336366.1	37356121	37399207	+	1114.6	854	https://www.orthodb.org/v10?query=480at6447	symplekin-like
482at6447	Missing
483at6447	Complete	OX336371.1	35545420	35591726	+	1371.6	777	https://www.orthodb.org/v10?query=483at6447	10-formyltetrahydrofolate dehydrogenase
487at6447	Complete	OX336367.1	73022215	73060877	+	1556.8	908	https://www.orthodb.org/v10?query=487at6447	Transcription initiation factor TFIID subunit 2
490at6447	Complete	OX336375.1	47782917	47838776	-	1558.1	937	https://www.orthodb.org/v10?query=490at6447	synaptojanin-1 isoform X2
491at6447	Complete	OX336369.1	24026330	24130044	+	1478.7	913	https://www.orthodb.org/v10?query=491at6447	Phosphorylase b kinase regulatory subunit
492at6447	Complete	OX336376.1	52463873	52498877	-	1814.3	1089	https://www.orthodb.org/v10?query=492at6447	Strawberry notch-like protein 1
493at6447	Complete	OX336382.1	5136405	5205666	-	1539.3	811	https://www.orthodb.org/v10?query=493at6447	Diacylglycerol kinase
496at6447	Complete	OX336367.1	13466969	13530381	+	1480.1	911	https://www.orthodb.org/v10?query=496at6447	AP-3 complex subunit delta-1-like isoform X1
499at6447	Complete	OX336371.1	9580532	9693858	+	1308.8	1113	https://www.orthodb.org/v10?query=499at6447	protein polybromo-1-like isoform X1
500at6447	Missing
501at6447	Complete	OX336373.1	29191356	29318089	+	2087.5	1691	https://www.orthodb.org/v10?query=501at6447	Piezo-type mechanosensitive ion channel component
502at6447	Fragmented	OX336380.1	26423562	26469432	+	1954.6	1994	https://www.orthodb.org/v10?query=502at6447	abnormal spindle-like microcephaly-associated protein homolog
504at6447	Complete	OX336367.1	65302265	65364583	-	1481.2	850	https://www.orthodb.org/v10?query=504at6447	exportin-2
507at6447	Complete	OX336366.1	70708818	70782683	-	1530.1	951	https://www.orthodb.org/v10?query=507at6447	cilia- and flagella-associated protein 70-like isoform X1
508at6447	Complete	OX336378.1	25570906	25637301	-	1548.8	982	https://www.orthodb.org/v10?query=508at6447	5'-3' exoribonuclease 1
509at6447	Complete	OX336371.1	54312412	54382890	-	1419.8	967	https://www.orthodb.org/v10?query=509at6447	regulator of nonsense transcripts 2-like
511at6447	Complete	OX336375.1	57036749	57100544	+	1501.8	790	https://www.orthodb.org/v10?query=511at6447	AP-2 complex subunit alpha
512at6447	Complete	OX336383.1	17237255	17283912	-	1634.8	931	https://www.orthodb.org/v10?query=512at6447	paired amphipathic helix protein Sin3a-like isoform X1
514at6447	Complete	OX336370.1	64601327	64734676	-	1354.6	868	https://www.orthodb.org/v10?query=514at6447	A disintegrin and metalloproteinase with thrombospondin motifs 7 isoform X2
515at6447	Complete	OX336369.1	67528735	67670367	-	1414.5	1082	https://www.orthodb.org/v10?query=515at6447	Rho guanine nucleotide exchange factor 17
516at6447	Complete	OX336378.1	14157253	14189061	+	1488.5	918	https://www.orthodb.org/v10?query=516at6447	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit
520at6447	Missing
522at6447	Complete	OX336375.1	27764590	27815710	-	1481.6	832	https://www.orthodb.org/v10?query=522at6447	RNA cytidine acetyltransferase
523at6447	Complete	OX336367.1	37797242	37898737	-	1659.0	938	https://www.orthodb.org/v10?query=523at6447	zinc finger SWIM domain-containing protein 5-like
524at6447	Complete	OX336368.1	31020025	31226812	-	1730.1	946	https://www.orthodb.org/v10?query=524at6447	syntaxin-binding protein 5 isoform X2
526at6447	Complete	OX336376.1	10702975	10773208	-	1135.0	929	https://www.orthodb.org/v10?query=526at6447	uncharacterized protein LOC106068297
527at6447	Complete	OX336366.1	64121038	64154591	-	1034.4	832	https://www.orthodb.org/v10?query=527at6447	uncharacterized protein LOC110461685
529at6447	Complete	OX336366.1	79914924	79971528	+	1385.8	891	https://www.orthodb.org/v10?query=529at6447	WD repeat-containing protein 64 isoform X1
530at6447	Complete	OX336366.1	25733420	25792780	-	1495.8	906	https://www.orthodb.org/v10?query=530at6447	patatin-like phospholipase domain-containing protein 7 isoform X1
533at6447	Complete	OX336372.1	27599949	27694264	+	1328.6	1582	https://www.orthodb.org/v10?query=533at6447	uncharacterized protein LOC110464834 isoform X1
537at6447	Complete	OX336381.1	25435084	25478562	-	1463.9	886	https://www.orthodb.org/v10?query=537at6447	armadillo repeat-containing protein 4
539at6447	Complete	OX336373.1	17959038	18010869	-	1558.1	915	https://www.orthodb.org/v10?query=539at6447	Phosphorylase b kinase regulatory subunit
540at6447	Complete	OX336374.1	11955214	12047394	+	1173.7	935	https://www.orthodb.org/v10?query=540at6447	FANCI solenoid 2 domain
542at6447	Complete	OX336370.1	22393003	22441167	-	1258.2	787	https://www.orthodb.org/v10?query=542at6447	vacuolar protein sorting-associated protein 11 homolog
543at6447	Complete	OX336380.1	37040286	37079837	-	1650.7	882	https://www.orthodb.org/v10?query=543at6447	putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16
544at6447	Complete	OX336365.1	52865745	53083528	-	1629.4	1080	https://www.orthodb.org/v10?query=544at6447	rap guanine nucleotide exchange factor 2 isoform X1
547at6447	Complete	OX336366.1	5276408	5326196	+	1554.6	938	https://www.orthodb.org/v10?query=547at6447	Ras guanine-nucleotide exchange factor catalytic domain superfamily
548at6447	Complete	OX336377.1	22045938	22125713	+	1468.7	861	https://www.orthodb.org/v10?query=548at6447	unconventional myosin-Id-like
549at6447	Complete	OX336375.1	22769945	22840407	+	1194.3	786	https://www.orthodb.org/v10?query=549at6447	vacuolar protein sorting-associated protein 18 homolog
550at6447	Complete	OX336376.1	49519246	49580554	+	1344.7	889	https://www.orthodb.org/v10?query=550at6447	EF-hand calcium-binding domain-containing protein 5
552at6447	Complete	OX336373.1	17311202	17379967	-	1782.5	973	https://www.orthodb.org/v10?query=552at6447	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16
555at6447	Complete	OX336365.1	56811446	56838598	-	933.3	741	https://www.orthodb.org/v10?query=555at6447	Limkain-b1
556at6447	Complete	OX336368.1	59194491	59282130	-	1449.5	1003	https://www.orthodb.org/v10?query=556at6447	DENN domain-containing protein 5A isoform X1
558at6447	Complete	OX336378.1	29401602	29412902	+	1230.7	769	https://www.orthodb.org/v10?query=558at6447	uncharacterized protein LOC106072911
561at6447	Complete	OX336374.1	15707085	15785534	+	1467.0	973	https://www.orthodb.org/v10?query=561at6447	WD repeat-containing protein 11-like
562at6447	Complete	OX336374.1	54187046	54301991	+	871.9	803	https://www.orthodb.org/v10?query=562at6447	regulator of G-protein signaling 12 isoform X1
565at6447	Complete	OX336366.1	47592274	47757924	+	1524.4	939	https://www.orthodb.org/v10?query=565at6447	Phosphoinositide phospholipase C
566at6447	Complete	OX336366.1	59185709	59205551	-	918.6	539	https://www.orthodb.org/v10?query=566at6447	F-box only protein 11
567at6447	Complete	OX336382.1	651962	700024	-	1575.0	909	https://www.orthodb.org/v10?query=567at6447	NAD(P) transhydrogenase, mitochondrial-like
568at6447	Complete	OX336370.1	46204219	46248038	-	1304.7	830	https://www.orthodb.org/v10?query=568at6447	Integrator complex subunit 3
569at6447	Complete	OX336372.1	42309162	42352739	-	1207.9	882	https://www.orthodb.org/v10?query=569at6447	nodal modulator 1-like
574at6447	Complete	OX336365.1	72785167	72848606	-	1370.0	860	https://www.orthodb.org/v10?query=574at6447	Transport protein Sec31A
575at6447	Complete	OX336377.1	5080290	5106732	+	1422.1	1002	https://www.orthodb.org/v10?query=575at6447	E3 ubiquitin-protein ligase HECW2 isoform X1
576at6447	Complete	OX336372.1	4392019	4394864	+	335.7	150	https://www.orthodb.org/v10?query=576at6447	histone-lysine N-methyltransferase 2C-like isoform X1
578at6447	Missing
579at6447	Complete	OX336368.1	9834083	9860726	+	1373.6	707	https://www.orthodb.org/v10?query=579at6447	cullin-5-like
581at6447	Complete	OX336383.1	13129191	13203769	+	1285.2	843	https://www.orthodb.org/v10?query=581at6447	WD repeat-containing protein 49
582at6447	Complete	OX336373.1	44076709	44163872	+	1456.1	864	https://www.orthodb.org/v10?query=582at6447	solute carrier family 12 member 4-like isoform X1
584at6447	Complete	OX336371.1	31021104	31098666	-	1589.2	915	https://www.orthodb.org/v10?query=584at6447	peregrin-like isoform X1
586at6447	Complete	OX336370.1	20243432	20298600	+	1327.6	893	https://www.orthodb.org/v10?query=586at6447	cytosolic carboxypeptidase 1
588at6447	Missing
589at6447	Complete	OX336366.1	50582295	50636743	-	1442.3	812	https://www.orthodb.org/v10?query=589at6447	C-1-tetrahydrofolate synthase, cytoplasmic
590at6447	Complete	OX336379.1	17067397	17193663	+	1261.8	785	https://www.orthodb.org/v10?query=590at6447	lysine-specific demethylase 6A-like isoform X1
591at6447	Complete	OX336370.1	65386070	65430040	+	843.7	891	https://www.orthodb.org/v10?query=591at6447	uncharacterized protein KIAA0825-like
592at6447	Complete	OX336373.1	59702622	59774200	-	1321.4	807	https://www.orthodb.org/v10?query=592at6447	FACT complex subunit SPT16
594at6447	Complete	OX336366.1	62721727	62752307	-	1355.5	679	https://www.orthodb.org/v10?query=594at6447	Protein transport protein SEC23
596at6447	Complete	OX336366.1	17614286	17656556	+	1268.5	807	https://www.orthodb.org/v10?query=596at6447	signal-induced proliferation-associated 1-like protein 1 isoform X1
601at6447	Missing
603at6447	Complete	OX336369.1	59776542	59837425	+	1185.5	747	https://www.orthodb.org/v10?query=603at6447	von Willebrand factor A domain-containing protein 3B-like isoform X1
604at6447	Complete	OX336373.1	26516918	26552571	-	1058.3	872	https://www.orthodb.org/v10?query=604at6447	Enhancer of mRNA-decapping protein 4
606at6447	Complete	OX336372.1	31679819	31733448	+	1292.5	863	https://www.orthodb.org/v10?query=606at6447	Annexin
607at6447	Complete	OX336381.1	17506808	17546871	-	1196.3	748	https://www.orthodb.org/v10?query=607at6447	Acyl-CoA dehydrogenase family member 10
612at6447	Complete	OX336382.1	8834925	8924574	+	1313.5	784	https://www.orthodb.org/v10?query=612at6447	uncharacterized protein LOC106075944
613at6447	Complete	OX336374.1	49392390	49570698	+	2288.1	1964	https://www.orthodb.org/v10?query=613at6447	lysine-specific demethylase 3B-like isoform X1
615at6447	Complete	OX336376.1	49026845	49325065	+	1066.2	850	https://www.orthodb.org/v10?query=615at6447	peripheral-type benzodiazepine receptor-associated protein 1 isoform X1
618at6447	Complete	OX336371.1	48260465	48287512	+	1567.9	792	https://www.orthodb.org/v10?query=618at6447	Coatomer subunit gamma
619at6447	Complete	OX336373.1	57942974	58023165	+	1328.2	903	https://www.orthodb.org/v10?query=619at6447	Protein fantom
622at6447	Complete	OX336377.1	45934255	45974923	+	1111.9	743	https://www.orthodb.org/v10?query=622at6447	cilia- and flagella-associated protein 69-like
625at6447	Complete	OX336375.1	56546390	56597311	-	1474.6	918	https://www.orthodb.org/v10?query=625at6447	TBC1 domain family member 9
627at6447	Complete	OX336382.1	17914871	17963865	+	1431.3	782	https://www.orthodb.org/v10?query=627at6447	pre-mRNA-processing factor 6-like
631at6447	Complete	OX336375.1	35391354	35460472	+	1149.0	877	https://www.orthodb.org/v10?query=631at6447	Homeodomain-interacting protein kinase 2
632at6447	Complete	OX336365.1	52503650	52576217	-	1207.9	906	https://www.orthodb.org/v10?query=632at6447	Tubulin-specific chaperone D
636at6447	Complete	OX336380.1	3124776	3168889	-	1259.0	828	https://www.orthodb.org/v10?query=636at6447	ribonuclease 3-like
638at6447	Complete	OX336372.1	26721774	26764948	+	1393.0	1017	https://www.orthodb.org/v10?query=638at6447	neurexin-4-like
644at6447	Complete	OX336367.1	17010739	17113711	-	1309.3	992	https://www.orthodb.org/v10?query=644at6447	thyroid peroxidase-like protein
645at6447	Complete	OX336380.1	871963	965105	+	1382.6	827	https://www.orthodb.org/v10?query=645at6447	rab GTPase-activating protein 1 isoform X1
647at6447	Complete	OX336375.1	42805864	42846878	+	1459.8	784	https://www.orthodb.org/v10?query=647at6447	26S proteasome non-ATPase regulatory subunit 2
648at6447	Complete	OX336365.1	55710738	55745967	+	1167.7	772	https://www.orthodb.org/v10?query=648at6447	UPF0505 protein C16orf62 homolog
652at6447	Complete	OX336378.1	14744264	14788353	-	1382.3	981	https://www.orthodb.org/v10?query=652at6447	nephrocystin-4-like isoform X1
653at6447	Complete	OX336373.1	50687581	50713368	+	1254.1	691	https://www.orthodb.org/v10?query=653at6447	Vacuolar protein sorting-associated protein 35
657at6447	Complete	OX336370.1	38590393	38599937	-	1647.5	1951	https://www.orthodb.org/v10?query=657at6447	Chondroitin sulfate proteoglycan 4
659at6447	Complete	OX336370.1	62839902	62883537	+	1007.3	738	https://www.orthodb.org/v10?query=659at6447	myosin-IIIb isoform X1
661at6447	Complete	OX336365.1	78873208	78970253	-	1333.4	1231	https://www.orthodb.org/v10?query=661at6447	disks large homolog 5-like
662at6447	Complete	OX336378.1	24495278	24561823	-	1400.9	935	https://www.orthodb.org/v10?query=662at6447	Cation-transporting ATPase
664at6447	Complete	OX336371.1	47807781	47845550	+	1211.7	800	https://www.orthodb.org/v10?query=664at6447	exportin-T-like isoform X1
665at6447	Complete	OX336373.1	12145842	12191816	+	1471.0	854	https://www.orthodb.org/v10?query=665at6447	Alanyl-tRNA synthetase
667at6447	Complete	OX336374.1	9578159	9663931	+	895.1	813	https://www.orthodb.org/v10?query=667at6447	uncharacterized protein LOC106062046
668at6447	Missing
670at6447	Complete	OX336375.1	31252108	31275799	-	1102.8	769	https://www.orthodb.org/v10?query=670at6447	deubiquitinating protein VCIP135-like
673at6447	Complete	OX336381.1	32800554	32842043	-	1037.7	692	https://www.orthodb.org/v10?query=673at6447	protein PTHB1-like
678at6447	Complete	OX336381.1	41270201	41284282	+	1344.6	685	https://www.orthodb.org/v10?query=678at6447	Beta-catenin
679at6447	Complete	OX336379.1	16778121	16896493	-	1250.1	684	https://www.orthodb.org/v10?query=679at6447	intraflagellar transport protein 80 homolog
683at6447	Complete	OX336366.1	4248423	4296400	+	1375.5	994	https://www.orthodb.org/v10?query=683at6447	pecanex-like protein 4
686at6447	Complete	OX336365.1	62524246	62590252	+	1245.9	670	https://www.orthodb.org/v10?query=686at6447	small G protein signaling modulator 3 homolog isoform X1
693at6447	Complete	OX336371.1	34729060	34806774	+	1207.2	831	https://www.orthodb.org/v10?query=693at6447	importin-9-like
694at6447	Complete	OX336365.1	23845890	23885653	+	1289.8	788	https://www.orthodb.org/v10?query=694at6447	EF-hand calcium-binding domain-containing protein 6 isoform X1
696at6447	Complete	OX336376.1	40727199	40778990	-	1305.3	914	https://www.orthodb.org/v10?query=696at6447	Integrator complex subunit 2
698at6447	Complete	OX336368.1	69323283	69508626	-	1401.0	1061	https://www.orthodb.org/v10?query=698at6447	protein still life, isoform SIF type 1-like isoform X1
700at6447	Complete	OX336365.1	34662196	34920064	-	1112.1	896	https://www.orthodb.org/v10?query=700at6447	uncharacterized protein LOC106078643
701at6447	Complete	OX336380.1	38036435	38095088	-	1385.7	728	https://www.orthodb.org/v10?query=701at6447	pre-mRNA-splicing factor SYF1
708at6447	Complete	OX336374.1	20710425	20866038	-	1194.3	1005	https://www.orthodb.org/v10?query=708at6447	RRP12-like protein
710at6447	Complete	OX336365.1	76623912	76685648	+	1397.0	847	https://www.orthodb.org/v10?query=710at6447	lethal(2) giant larvae protein homolog 1-like
714at6447	Complete	OX336368.1	57954608	58047738	+	1153.7	740	https://www.orthodb.org/v10?query=714at6447	Gamma-tubulin complex component
716at6447	Complete	OX336367.1	61050739	61174900	+	1546.1	973	https://www.orthodb.org/v10?query=716at6447	Coiled-coil domain-containing protein 17  
718at6447	Complete	OX336368.1	33740394	33785998	+	1284.6	882	https://www.orthodb.org/v10?query=718at6447	E3 ubiquitin-protein ligase SHPRH-like isoform X2
719at6447	Complete	OX336375.1	49484255	49583655	+	1479.4	845	https://www.orthodb.org/v10?query=719at6447	vinculin-like
720at6447	Complete	OX336373.1	18714114	18913395	+	1190.0	813	https://www.orthodb.org/v10?query=720at6447	lisH domain and HEAT repeat-containing protein KIAA1468-like
721at6447	Complete	OX336375.1	48768322	48794314	+	1305.8	747	https://www.orthodb.org/v10?query=721at6447	DNA topoisomerase
722at6447	Complete	OX336378.1	38823455	38872289	+	1453.1	996	https://www.orthodb.org/v10?query=722at6447	Condensin complex subunit 1
727at6447	Missing
729at6447	Complete	OX336373.1	45926365	45974195	-	1407.2	817	https://www.orthodb.org/v10?query=729at6447	exosome complex exonuclease RRP44-like
730at6447	Complete	OX336375.1	52349693	52444675	-	1086.4	738	https://www.orthodb.org/v10?query=730at6447	syndetin-like
